idaction,name,hash,type,url_prefix
9199,devpy.vipani.ai/order-management/invoice-approve?invoiceId=988&invoiceType=parent,3281125196,1,2.0
9200,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=988&invoiceType=parent,3239494829,1,2.0
9201,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=988&invoiceType=parent,3548173310,1,2.0
9202,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=1048&invoiceType=child,3953506418,1,2.0
9203,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=1049&invoiceType=child,1011300394,1,2.0
9204,devpy.vipani.ai/order-management/create-asn/1048,1116879098,1,2.0
9205,devpy.vipani.ai/order-management/seller-shipment-details/1048,3129384855,1,2.0
9206,devpy.vipani.ai/order-management/create-dc/816,1233119623,1,2.0
9207,devpy.vipani.ai/order-management/request-grn/816,2228459911,1,2.0
9208,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2302,1636321523,1,2.0
9209,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2303,378501221,1,2.0
9210,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2303,3735272740,1,2.0
9211,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2303,2654608198,1,2.0
9212,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2303,1852857037,1,2.0
9213,devpy.vipani.ai/rfq/sellers/rfq-details/2303,3565431842,1,2.0
9214,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8669,%22rfqID%22:2303%7D",3915917763,1,2.0
9215,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8668,%22rfqID%22:2303%7D",1991420509,1,2.0
9216,devpy.vipani.ai/rfq/buyer/rfq-details/2303,844511734,1,2.0
9217,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2303&product=8666,625327601,1,2.0
9218,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2303&product=8666&quoteId=1963&seller=91,2637631214,1,2.0
9219,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1963&rfqId=2303&sellerId=91,1755452131,1,2.0
9220,devpy.vipani.ai/order-management/sent-to-supplier?id=1349,3358802954,1,2.0
9221,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1349,2910581671,1,2.0
9222,devpy.vipani.ai/order-management/create-invoice?id=1349&poId=1349,2725821758,1,2.0
9223,devpy.vipani.ai/order-management/send-to-buyer?id=1349,3262896709,1,2.0
9224,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=989,2019858702,1,2.0
9225,devpy.vipani.ai/order-management/invoice-approve?invoiceId=989&invoiceType=parent,2801189898,1,2.0
9226,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=989&invoiceType=parent,2758934507,1,2.0
9227,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=989&invoiceType=parent,3055282360,1,2.0
9228,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=1050&invoiceType=child,2271452849,1,2.0
9229,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=1051&invoiceType=child,1350639337,1,2.0
9230,devpy.vipani.ai/order-management/create-asn/1050,1431470473,1,2.0
9231,devpy.vipani.ai/order-management/seller-shipment-details/1050,2907055844,1,2.0
9232,devpy.vipani.ai/order-management/create-dc/817,1048107281,1,2.0
9233,devpy.vipani.ai/order-management/request-grn/817,4090800401,1,2.0
9234,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2304,2297163206,1,2.0
9235,devpy.vipani.ai/rfq/buyer/create_rfq/2304,622558048,1,2.0
9236,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2305,4293713232,1,2.0
9237,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2306,1726319850,1,2.0
9238,devpy.vipani.ai/rfq/buyer/create_rfq/2306,3407157836,1,2.0
9239,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2307,300072060,1,2.0
9240,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2308,2170397165,1,2.0
9241,devpy.vipani.ai/rfq/buyer/create_rfq/2308,749549387,1,2.0
9242,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2309,4133130619,1,2.0
9243,devpy.vipani.ai/rfq/buyer/create_rfq/2309,1537869789,1,2.0
9244,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2310,2526877854,1,2.0
9245,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2311,3784976392,1,2.0
9246,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2312,2022930866,1,2.0
9247,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2313,261376292,1,2.0
9248,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2314,2448481415,1,2.0
9249,devpy.vipani.ai/rfq/buyer/create_rfq/2314,1006651937,1,2.0
9250,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2315,3875007505,1,2.0
9251,devpy.vipani.ai/rfq/buyer/create_rfq/2315,1258781367,1,2.0
9252,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2316,2147401131,1,2.0
9253,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2317,150572349,1,2.0
9254,devpy.vipani.ai/rfq/buyer/create_rfq/2317,2768837531,1,2.0
9255,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2318,2554761388,1,2.0
9256,devpy.vipani.ai/rfq/buyer/create_rfq/2318,901121546,1,2.0
9257,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2319,4014055482,1,2.0
9258,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2319,661480827,1,2.0
9259,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2319,1744093977,1,2.0
9260,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2320,3182447453,1,2.0
9261,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2320,1973194268,1,2.0
9262,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2320,889530494,1,2.0
9263,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2320,3310316021,1,2.0
9264,devpy.vipani.ai/rfq/sellers/rfq-details/2320,2142969626,1,2.0
9265,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8675,%22rfqID%22:2320%7D",2705243200,1,2.0
9266,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8674,%22rfqID%22:2320%7D",1055145950,1,2.0
9267,devpy.vipani.ai/rfq/buyer/rfq-details/2320,2573798094,1,2.0
9268,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2320&product=8672,4023704803,1,2.0
9269,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2320&product=8672&quoteId=1965&seller=91,588122137,1,2.0
9270,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2320&product=8673,2564025461,1,2.0
9271,devpy.vipani.ai/rfq/buyer/rfq-details/2319,3415794089,1,2.0
9272,devpy.vipani.ai/rfq/buyer/rfq-details/2176,251236304,1,2.0
9273,devpy.vipani.ai/e-commerce/category-four/b26ffe6a15cbf55696b0341a42404349,1818566505,1,2.0
9274,unify.vipani.ai/e-commerce/category-four/82659190894bf20038114ea2f9884ee6,3692721898,1,2.0
9275,unify.vipani.ai/e-commerce/product-details/69420,2132972190,1,2.0
9276,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2321,3401022411,1,2.0
9277,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2321,43761290,1,2.0
9278,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2321,1107433704,1,2.0
9279,unify.vipani.ai/e-commerce/product-details/37486,1150363490,1,2.0
9280,unify.vipani.ai/e-commerce/category-four/553942369e30443e224b29793373a445,2589783668,1,2.0
9281,unify.vipani.ai/e-commerce/category-three/9841558bb22cacf918f36ef0d6ff13fc,1977281070,1,2.0
9282,unify.vipani.ai/e-commerce/category-four/3dfeef00aa05d733aba56e45e9e40a81,4116158235,1,2.0
9283,devpy.vipani.ai/rfq/buyer/additional_rfq_details/2322,1404971633,1,2.0
9284,unify.vipani.ai/e-commerce/category-five/411c7441ed0449afe6a986f1f5b0ec60,2156345828,1,2.0
9285,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2322,2610097968,1,2.0
9286,unify.vipani.ai/e-commerce/product-details/35484,9866949,1,2.0
9287,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2322,3674949970,1,2.0
9288,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2323,3969245094,1,2.0
9289,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2323,2886498756,1,2.0
9290,unify.vipani.ai/e-commerce/product-details/33345,4211128326,1,2.0
9291,unify.vipani.ai/e-commerce/category-three/9cf260928aad68995a23f4c91a8ef2ae,1526815730,1,2.0
9292,unify.vipani.ai/e-commerce/category-three/cd6f98e6cd9e00395d58a146857a7396,2989248337,1,2.0
9293,devpy.vipani.ai/templates/e-commerce/site-management/blank-website,4026316973,1,2.0
9294,devpy.vipani.ai/templates/e-commerce/site-management/select-web-template,3672292902,1,2.0
9295,devpy.vipani.ai/templates/e-commerce/site-management/create-template,2879363297,1,2.0
9296,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2322,725682393,1,2.0
9297,devpy.vipani.ai/rfq/sellers/rfq-details/2322,2444590646,1,2.0
9298,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8682,%22rfqID%22:2322%7D",3192580819,1,2.0
9299,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8681,%22rfqID%22:2322%7D",3310643248,1,2.0
9300,devpy.vipani.ai/rfq/buyer/rfq-details/2322,2003266530,1,2.0
9301,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2322&product=8678,4000313680,1,2.0
9302,devpy.vipani.ai/templates/e-commerce/site-management,1519946266,1,2.0
9303,devpy.vipani.ai/e-commerce/search-products/gloves,1797816460,1,2.0
9304,devpy.vipani.ai/bluetDesign_542u8Y47l2B7T64T578V/preview.php,3257383458,1,2.0
9305,unify.vipani.ai/e-commerce/category-three/6a563a75e03a25e2b1271b60655185e8,2361379874,1,2.0
9306,unify.vipani.ai/e-commerce/category-five/c8b4752cfe1cfabf3761511e9ec1b4ab,2702284049,1,2.0
9307,192.168.9.181/hub/direct-buy,1370905903,1,0.0
9308,unify.vipani.ai/e-commerce/category-five/ae5a70558e976875c28bde7a1211b2a3,3089970412,1,2.0
9309,192.168.9.181/hub/request-for-quote,1644664636,1,0.0
9310,unify.vipani.ai/e-commerce/category-three/ac65ca534b89e9feb154878c22353f7b,380408199,1,2.0
9311,unify.vipani.ai/e-commerce/category-four/6c2df083914236e238493347d6123d7c,1287169797,1,2.0
9312,unify.vipani.ai/e-commerce/product-details/13113,374369912,1,2.0
9313,unify.vipani.ai/e-commerce/category-four/c351f1cd917b5800968038799ea040a2,2492518308,1,2.0
9314,unify.vipani.ai/e-commerce/category-four/51bb1e915ff68620ceb2f6aadf774028,816495154,1,2.0
9315,unify.vipani.ai/e-commerce/category-three/87678c3ee7546ea13ec1494f9227a98f,2951178773,1,2.0
9316,unify.vipani.ai/e-commerce/category-three/ad2045f11965d6fe14e2cddaadc428e2,3151550895,1,2.0
9317,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2322&product=8679,2573779398,1,2.0
9318,devpy.vipani.ai/prf/add-product/555,45909318,1,2.0
9319,unify.vipani.ai/e-commerce/product-details/71235,3926534845,1,2.0
9320,"unify.vipani.ai/e-commerce/product-compare/%5B%7B%22id%22:13121%7D,%7B%22id%22:13122%7D,%7B%22id%22:13123%7D%5D",3635278621,1,2.0
9321,unify.vipani.ai/user-management/role-management,2412181019,1,2.0
9322,unify.vipani.ai/e-commerce/category-three/448eeb0c0ca7aa944a7a19a56e96db98,531167748,1,2.0
9323,unify.vipani.ai/e-commerce/category-four/60cfb7e21e7799f4c9042d1fbcf7d894,3229896893,1,2.0
9324,unify.vipani.ai/e-commerce/product-details/71420,2281083841,1,2.0
9325,unify.vipani.ai/e-commerce/category-four/3c277fbbeddf53063cdba4d8521a298a,1829685074,1,2.0
9326,unify.vipani.ai/e-commerce/product-details/35522,316189005,1,2.0
9327,unify.vipani.ai/rfq/buyer/create_rfq/36,824174816,1,2.0
9328,"unify.vipani.ai/e-commerce/product-oneseller/%7B%22product%22:69591,%22seller%22:%22533%22,%22parentId%22:35511,%22price%22:%22520%22%7D",1750659171,1,2.0
9329,unify.vipani.ai/e-commerce/search-products/mama,1099979759,1,2.0
9330,unify.vipani.ai/e-commerce/product-details/894,1114536176,1,2.0
9331,unify.vipani.ai/e-commerce/product-details/35521,2345793783,1,2.0
9332,unify.vipani.ai/e-commerce/category-two/94de5c48cca53be68ada866a6b65aa7e,1029431797,1,2.0
9333,devpy.vipani.ai/e-commerce/product-details/40187,937606367,1,2.0
9334,unify.vipani.ai/e-commerce/search-products/Fully%2520,2831218056,1,2.0
9335,devpy.vipani.ai/deal-room/auction/1317/chat,71653681,1,2.0
9336,devpy.vipani.ai/deal-room/auction/1317,976796143,1,2.0
9337,devpy.vipani.ai/deal-room/auction/1319,3716191464,1,2.0
9338,devpy.vipani.ai/deal-room/auction/1319/chat,1045379137,1,2.0
9339,devpy.vipani.ai/templates/buyer/dashboards/buyer-rfq-dashboard,662991667,1,2.0
9340,devpy.vipani.ai/rfq/buyer/rfq-details/2323,6314868,1,2.0
9341,devpy.vipani.ai/rfq/buyer/rfq-details/2285,305036540,1,2.0
9342,unify.vipani.ai/deal-room/direct/36/chat,3259922571,1,2.0
9343,unify.vipani.ai/e-commerce/category-four/442ed31e1e5d22cce4f1aa2b52d95658,3592708416,1,2.0
9344,unify.vipani.ai/deal-room/direct/37/chat,152218414,1,2.0
9345,unify.vipani.ai/deal-room/direct/38/chat,4165212667,1,2.0
9346,unify.vipani.ai/deal-room/direct/39/chat,857262686,1,2.0
9347,devpy.vipani.ai/auction/seller-auction-details/34,1832487567,1,2.0
9348,devpy.vipani.ai/order-management/create-invoice?poId=62,2307999200,1,2.0
9349,192.168.9.181/auction/auction-details,1973022306,1,0.0
9350,192.168.9.181/buyer-auction/buyer-dashboard,2608166492,1,0.0
9351,unify.vipani.ai/e-commerce/vendor-profile/4,1414638244,1,2.0
9352,unify.vipani.ai/e-commerce/vendor-profile/136,2158708727,1,2.0
9353,34.47.187.145/,3205717208,1,0.0
9354,34.47.187.145/auth/login,2443305978,1,0.0
9355,34.47.187.145/e-commerce/cart,4095482572,1,0.0
9356,34.47.187.145/order-management,2830200987,1,0.0
9357,unify.vipani.ai/e-commerce/search-products/aND,3271534217,1,2.0
9358,34.47.187.145/order-management/po-list,52454029,1,0.0
9359,34.47.187.145/order-management/buyer-invoice-list,703468348,1,0.0
9360,34.47.187.145/order-management/sent-to-supplier-view?id=1181&poId=1181,1492520812,1,0.0
9361,unify.vipani.ai/e-commerce/product-details/137,777648719,1,2.0
9362,unify.vipani.ai/e-commerce/product-details/12137,2612506502,1,2.0
9363,unify.vipani.ai/e-commerce/category-five/72ef7993758ccce1760ef49028bf552d,740394533,1,2.0
9364,unify.vipani.ai/e-commerce/category-five/d7489d6d6af6af445c873b984cd0f732,4129322331,1,2.0
9365,unify.vipani.ai/e-commerce/product-details/61086,2920505106,1,2.0
9366,unify.vipani.ai/e-commerce/category-four/560775a5dd5a225a618a7403eb05a9e2,1694997413,1,2.0
9367,unify.vipani.ai/e-commerce/product-details/49301,1167885679,1,2.0
9368,unify.vipani.ai/e-commerce/vendor-profile/456,3493470874,1,2.0
9369,unify.vipani.ai/order-management/sent-to-supplier-view?id=52&poId=52,2472536327,1,2.0
9370,devpy.vipani.ai/auction/product-info/770,353957187,1,2.0
9371,unify.vipani.ai/order-management/create-invoice?id=52&poId=52,155212067,1,2.0
9372,unify.vipani.ai/order-management/send-to-buyer?id=52,1026554816,1,2.0
9373,unify.vipani.ai/order-management/send-to-buyer-view?invoiceId=11,222178649,1,2.0
9374,unify.vipani.ai/order-management/invoice-approve?invoiceId=11&invoiceType=parent,865207547,1,2.0
9375,unify.vipani.ai/order-management/po-make-payemnt?invoiceId=11&invoiceType=parent,3644518200,1,2.0
9376,devpy.vipani.ai/deal-room/rfq/1321/chat,4248519734,1,2.0
9377,unify.vipani.ai/e-commerce/product-details/68120,3243587344,1,2.0
9378,unify.vipani.ai/e-commerce/category-four/28db998d5ee2174165ac757f40741718,3127075540,1,2.0
9379,unify.vipani.ai/e-commerce/category-four/cd6f98e6cd9e00395d58a146857a7396,3838704257,1,2.0
9380,unify.vipani.ai/e-commerce/category-three/28db998d5ee2174165ac757f40741718,3967997700,1,2.0
9381,unify.vipani.ai/e-commerce/product-details/35478,2394480161,1,2.0
9382,unify.vipani.ai/e-commerce/category-four/193a1c8a0ad0f9b4c75799a9e0e1ae33,1711521712,1,2.0
9383,unify.vipani.ai/e-commerce/product-details/33328,3555418941,1,2.0
9384,unify.vipani.ai/e-commerce/search-products/Vipani,1462278152,1,2.0
9385,unify.vipani.ai/e-commerce/search-products/Mem,3345644552,1,2.0
9386,unify.vipani.ai/e-commerce/category-two/7fa681215072a9ef26c14d2f8018dcf2,3487279893,1,2.0
9387,unify.vipani.ai/e-commerce/category-two/c01c80c1147dab9fea3cfffc51733934,2675133517,1,2.0
9388,34.47.187.145/order-management/seller-dashboard,60626100,1,0.0
9389,34.47.187.145/order-management/seller-purchage-order-list,2732555129,1,0.0
9390,34.47.187.145/order-management/seller-invoice-list,2026491818,1,0.0
9391,unify.vipani.ai/e-commerce/category-two/8ebe17c49f5022503bdeab9c8ed6c353,3184462593,1,2.0
9392,unify.vipani.ai/e-commerce/category-two/c554234d6328933c46570a624d8c5824,1634247692,1,2.0
9393,unify.vipani.ai/e-commerce/category-two/4e63a488fa3668b627445cdf568bea6f,4169120332,1,2.0
9394,unify.vipani.ai/e-commerce/product-details/69518,1528177496,1,2.0
9395,unify.vipani.ai/e-commerce/category-four/c1633c4e35e9922b74ebb2e2a4363c00,2718496812,1,2.0
9396,unify.vipani.ai/e-commerce/category-three/336d3e942bf462d62a94f2ab60fa2f36,1184763200,1,2.0
9397,unify.vipani.ai/e-commerce/product-details/69517,3416866505,1,2.0
9398,unify.vipani.ai/e-commerce/product-details/65525,1146925982,1,2.0
9399,unify.vipani.ai/e-commerce/category-three/b72c3ec3d5e2a73accc7e3730e9f659c,1601993562,1,2.0
9400,unify.vipani.ai/e-commerce/product-details/746,311566508,1,2.0
9401,unify.vipani.ai/e-commerce/category-two/aca9f17bcc979839cc2e61bf8fcd3549,2672551199,1,2.0
9402,unify.vipani.ai/e-commerce/category-four/35c4eb09d9d59afea5e55f529b545359,3876836538,1,2.0
9403,unify.vipani.ai/e-commerce/product-details/68041,3788163639,1,2.0
9404,unify.vipani.ai/e-commerce/category-five/e52e51d0e07835090ba5f6f5a84dd6f1,1460768508,1,2.0
9405,http://192.168.9.181:4200/templates/drive/home/drive/fileName.pdf,3896474792,3,
9406,192.168.9.181/templates/drive/home/drive/fileName.pdf,2275197764,1,0.0
9407,http://192.168.9.181:4200/templates/drive/home/drive/fileName.doc,1619941952,3,
9408,192.168.9.181/templates/drive/home/drive/fileName.doc,254666156,1,0.0
9409,unify.vipani.ai/e-commerce/search-products/Dell%2520,1847597204,1,2.0
9410,"unify.vipani.ai/e-commerce/product-compare/%5B%7B%22id%22:61112%7D,%7B%22id%22:61113%7D,%7B%22id%22:67078%7D,%7B%22id%22:61114%7D%5D",1206323060,1,2.0
9411,unify.vipani.ai/deal-room/direct/44/chat,1243735822,1,2.0
9412,unify.vipani.ai/e-commerce/search-products/And%2520,3740102402,1,2.0
9413,unify.vipani.ai/deal-room/direct/45/chat,2172466347,1,2.0
9414,unify.vipani.ai/deal-room/direct/46/chat,132728325,1,2.0
9415,unify.vipani.ai/e-commerce/product-details/140,4286380331,1,2.0
9416,unify.vipani.ai/e-commerce/vendor-profile/305,822841824,1,2.0
9417,unify.vipani.ai/deal-room/direct/47/chat,3434452384,1,2.0
9418,unify.vipani.ai/deal-room/rfq/41/chat,1345671900,1,2.0
9419,unify.vipani.ai/deal-room/rfq/43/chat,503182295,1,2.0
9420,unify.vipani.ai/deal-room/rfq/24/chat,1663628885,1,2.0
9421,unify.vipani.ai/deal-room/rfq/15/chat,2577153901,1,2.0
9422,devpy.vipani.ai/hub/post-details/744,2146621347,1,2.0
9423,unify.vipani.ai/hub/post-details/744,15449662,1,2.0
9424,unify.vipani.ai/hub/community-list,1031059267,1,2.0
9425,unify.vipani.ai/hub/community/11,2460949894,1,2.0
9426,unify.vipani.ai/hub/community/12,195447868,1,2.0
9427,unify.vipani.ai/hub/discovery-landing-page,2439529882,1,2.0
9428,unify.vipani.ai/auction/auction-details,3437444866,1,2.0
9429,unify.vipani.ai/e-commerce/information/information-comming-soon,1817384880,1,2.0
9430,unify.vipani.ai/e-commerce/category-three/ac49d4d549aa6409857531a4d093d1df,1812386381,1,2.0
9431,unify.vipani.ai/e-commerce/category-four/505284bccf10925bd0a3ce678969d39b,488360598,1,2.0
9432,unify.vipani.ai/e-commerce/product-details/12716,3658187040,1,2.0
9433,unify.vipani.ai/e-commerce/category-five/c59a7fdc44162e56b6fcf13837d6d7e7,3264332356,1,2.0
9434,"unify.vipani.ai/e-commerce/product-oneseller/%7B%22product%22:63280,%22seller%22:%22149%22,%22parentId%22:65104%7D",393166432,1,2.0
9435,"unify.vipani.ai/e-commerce/product-oneseller/%7B%22product%22:63269,%22seller%22:%22149%22,%22parentId%22:65093,%22price%22:%22%22%7D",2118008043,1,2.0
9436,unify.vipani.ai/e-commerce/category-three/51bb1e915ff68620ceb2f6aadf774028,1716195298,1,2.0
9437,unify.vipani.ai/e-commerce/category-four/e33646f44c9e406cb33b0737e69987b1,2278858355,1,2.0
9438,unify.vipani.ai/e-commerce/category-three/a39adbe72e49f12892fd1e6ddafd7fe3,1751878949,1,2.0
9439,unify.vipani.ai/e-commerce/category-three/53693064c45b8a9c72ec0a8dfda90cf0,2300620667,1,2.0
9440,unify.vipani.ai/e-commerce/category-three/5f9e11b30e1c9beeec32522c969c2ed9,3161453789,1,2.0
9441,unify.vipani.ai/e-commerce/product-details/62354,3846197700,1,2.0
9442,unify.vipani.ai/e-commerce/category-three/81a1129d17919578b976ec9f088fc30d,2266472558,1,2.0
9443,unify.vipani.ai/e-commerce/category-three/d2caeb6f0ee759ebe1c5c3abee44bb67,2135220795,1,2.0
9444,unify.vipani.ai/e-commerce/category-four/4cc3f9f9a7015e8417ef4a759a0162a7,1670032075,1,2.0
9445,unify.vipani.ai/e-commerce/category-five/0578d3af6b6e8d5e34fc3f166dccf70e,1540911167,1,2.0
9446,unify.vipani.ai/e-commerce/category-three/ce7d612ca84d4b4e328424741c7934bf,3236853419,1,2.0
9447,unify.vipani.ai/e-commerce/category-four/964af557efe2360e0c588d473579a5b1,1960559521,1,2.0
9448,unify.vipani.ai/e-commerce/category-two/4936e808b0b27b88e8c51e6090897362,4260953255,1,2.0
9449,unify.vipani.ai/e-commerce/category-two/699378ad068d5de86da74e40aab34ef0,1688102808,1,2.0
9450,unify.vipani.ai/e-commerce/product-details/71801,3420272817,1,2.0
9451,unify.vipani.ai/e-commerce/category-four/c54ea4535254375295003419ae95a686,472352007,1,2.0
9452,unify.vipani.ai/e-commerce/category-two/f9771d20fbf765dabb7f8c9f6d5845de,1438767838,1,2.0
9453,unify.vipani.ai/e-commerce/category-three/9d8f67efcb5448b24f1e4e601bcdb7e8,224989283,1,2.0
9454,unify.vipani.ai/e-commerce/category-four/0ffccc392a5425a0280da25546e9e258,2865169701,1,2.0
9455,unify.vipani.ai/e-commerce/category-three/c039dd719c2a6029870678ae1e0eac35,590658939,1,2.0
9456,unify.vipani.ai/e-commerce/category-four/79f7d2ba4110378ab5221e58bd8520e6,731255387,1,2.0
